0	0	
1	415419	
2	416105	
3	418646	
4	418666	
5	420824	
6	420791	
7	421978	
8	424775	
9	424826	
10	425129	
11	427338	
12	426870	
13	427585	
14	428663	
15	429911	
16	431413	
17	431057	
18	432237	
19	432462	
20	433358	
21	433750	
22	435709	
23	436031	
24	435167	
25	436599	
26	438038	
27	437721	
28	438139	
29	439240	
30	439231	
31	439482	
32	439734	
33	441045	
34	440939	
35	440625	
36	441907	
37	440996	
38	440534	
39	440641	
40	441268	
41	441062	
42	441983	
43	441036	
44	442548	
45	442016	
46	442631	
47	441831	
48	442046	
49	441583	
50	441584	
51	441802	
52	440819	
53	440715	
54	441254	
55	441025	
56	439427	
57	438995	
58	439872	
59	439205	
60	437871	
61	438185	
62	437361	
63	436101	
64	436079	
65	436242	
66	434273	
67	433965	
68	432392	
69	434182	
70	431696	
71	432145	
72	430328	
73	430465	
74	429667	
75	426853	
76	427116	
77	425651	
78	425438	
79	422737	
80	422781	
81	422030	
82	421064	
83	419296	
84	419626	
85	418991	
86	416470	
87	415507	
88	415126	
89	413894	
90	411778	
91	410409	
92	408989	
93	407221	
94	407468	
95	405513	
96	406133	
97	403424	
98	400598	
99	400741	
100	398348	
101	396799	
102	396208	
103	393994	
104	392975	
105	392235	
106	389128	
107	387234	
108	385855	
109	384708	
110	381731	
111	381664	
112	380025	
113	377734	
114	376532	
115	375061	
116	373356	
117	371825	
118	369025	
119	367051	
120	366415	
121	363620	
122	362407	
123	360228	
124	357849	
125	357578	
126	354010	
127	352678	
128	350492	
129	349580	
130	346602	
131	345288	
132	342896	
133	341108	
134	338543	
135	336823	
136	334612	
137	333942	
138	331373	
139	328450	
140	327486	
141	325789	
142	323498	
143	321505	
144	318351	
145	317044	
146	315107	
147	312955	
148	310112	
149	308499	
150	306527	
151	304517	
152	302604	
153	300778	
154	298937	
155	295790	
156	294073	
157	292779	
158	290321	
159	288115	
160	286784	
161	283835	
162	281504	
163	280278	
164	277028	
165	276279	
166	274449	
167	271459	
168	270064	
169	266578	
170	265397	
171	263818	
172	261383	
173	258967	
174	257851	
175	254786	
176	253616	
177	251025	
178	248945	
179	246548	
180	244653	
181	242964	
182	240488	
183	237714	
184	236861	
185	234584	
186	233242	
187	231373	
188	228064	
189	227577	
190	225435	
191	222088	
192	221499	
193	218595	
194	216414	
195	214889	
196	213595	
197	211856	
198	209185	
199	207370	
200	206254	
201	204304	
202	201784	
203	200048	
204	198713	
205	196695	
206	194811	
207	192799	
208	190661	
209	189151	
210	186995	
211	185849	
212	183890	
213	181752	
214	180904	
215	178366	
216	176334	
217	175595	
218	173377	
219	171518	
220	169979	
221	168256	
222	167242	
223	165886	
224	163769	
225	162137	
226	160489	
227	158483	
228	156948	
229	155220	
230	154507	
231	152407	
232	151097	
233	148748	
234	148441	
235	147176	
236	144973	
237	143382	
238	141884	
239	140541	
240	138669	
241	137674	
242	136511	
243	134423	
244	133687	
245	132304	
246	131279	
247	129512	
248	127625	
249	126915	
250	125778	
251	124348	
252	122897	
253	121196	
254	119838	
255	118953	
256	117853	
257	116757	
258	115136	
259	114477	
260	113302	
261	112202	
262	111382	
263	109577	
264	108442	
265	107343	
266	106390	
267	105288	
268	104349	
269	103168	
270	101627	
271	100619	
272	99417	
273	98530	
274	97916	
275	96378	
276	95988	
277	94814	
278	93699	
279	93163	
280	91484	
281	91505	
282	90102	
283	88824	
284	88529	
285	87191	
286	86046	
287	85877	
288	85145	
289	83697	
290	82724	
291	82368	
292	82069	
293	80256	
294	79953	
295	79006	
296	78458	
297	77245	
298	76809	
299	75806	
300	75722	
301	74709	
302	73774	
303	73067	
304	72313	
305	71448	
306	70952	
307	70033	
308	70013	
309	69355	
310	68428	
311	67467	
312	66973	
313	66652	
314	65837	
315	65395	
316	64373	
317	63985	
318	63840	
319	63053	
320	62684	
321	61971	
322	61577	
323	60902	
324	59913	
325	59947	
326	58812	
327	59118	
328	58102	
329	57924	
330	57290	
331	56756	
332	56313	
333	55652	
334	55459	
335	54850	
336	54971	
337	54374	
338	53964	
339	53462	
340	52732	
341	52407	
342	52499	
343	51969	
344	51071	
345	51016	
346	50260	
347	50033	
348	50049	
349	49205	
350	48778	
351	48984	
352	48609	
353	47871	
354	47544	
355	47330	
356	47026	
357	46522	
358	46030	
359	45971	
360	45879	
361	45676	
362	45184	
363	44906	
364	44173	
365	44044	
366	44109	
367	43792	
368	43450	
369	43303	
370	43219	
371	42705	
372	42610	
373	42143	
374	42030	
375	41620	
376	41658	
377	41220	
378	41047	
379	40827	
380	40681	
381	40743	
382	40351	
383	40093	
384	40240	
385	39527	
386	39416	
387	39411	
388	38974	
389	38746	
390	38869	
391	38238	
392	38270	
393	38186	
394	37639	
395	38099	
396	37463	
397	37199	
398	37180	
399	37183	
400	37309	
401	36628	
402	36508	
403	36537	
404	36208	
405	36204	
406	36014	
407	35936	
408	35610	
409	35697	
410	35691	
411	35463	
412	35301	
413	34889	
414	35202	
415	35199	
416	34707	
417	34677	
418	34713	
419	34306	
420	34328	
421	34288	
422	34204	
423	34007	
424	33748	
425	34083	
426	33604	
427	33839	
428	33822	
429	33765	
430	33607	
431	33182	
432	33425	
433	32837	
434	33192	
435	32887	
436	33168	
437	32532	
438	32764	
439	32865	
440	32724	
441	32494	
442	32496	
443	32543	
444	32062	
445	32254	
446	31958	
447	31952	
448	31905	
449	32055	
450	31634	
451	31839	
452	31785	
453	31654	
454	31472	
455	31609	
456	31460	
457	30958	
458	31438	
459	31282	
460	31206	
461	30981	
462	31131	
463	31018	
464	31341	
465	31075	
466	30845	
467	30684	
468	30773	
469	30610	
470	30964	
471	30730	
472	30784	
473	31022	
474	30652	
475	30534	
476	30448	
477	30382	
478	30498	
479	30090	
480	30262	
481	30480	
482	30071	
483	29870	
484	30257	
485	30219	
486	29842	
487	29978	
488	30345	
489	29793	
490	29863	
491	29619	
492	29805	
493	29919	
494	30150	
495	29788	
496	29676	
497	29807	
498	29810	
499	29667	
500	29636	
501	29463	
502	29479	
503	29577	
504	29661	
505	29739	
506	29246	
507	29900	
508	29625	
509	30001	
510	29237	
511	29291	
512	29331	
513	29488	
514	29551	
515	29270	
516	29129	
517	28928	
518	29119	
519	29042	
520	29099	
521	28998	
522	29309	
523	28992	
524	29308	
525	29054	
526	29057	
527	29170	
528	28990	
529	28853	
530	29124	
531	28917	
532	28938	
533	28690	
534	29000	
535	29051	
536	28925	
537	28968	
538	29063	
539	28784	
540	28942	
541	28893	
542	29279	
543	28923	
544	28935	
545	29248	
546	28969	
547	28873	
548	29006	
549	28797	
550	29122	
551	28974	
552	28806	
553	28473	
554	28948	
555	28775	
556	28846	
557	28776	
558	28880	
559	28694	
560	28526	
561	28642	
562	29076	
563	28949	
564	29000	
565	28680	
566	28697	
567	28715	
568	28684	
569	28639	
570	28598	
571	28486	
572	28654	
573	28749	
574	28940	
575	28493	
576	28525	
577	28523	
578	28665	
579	28678	
580	28854	
581	28535	
582	28509	
583	28720	
584	28515	
585	28619	
586	28818	
587	28581	
588	28558	
589	28581	
590	28399	
591	28426	
592	28458	
593	28609	
594	28793	
595	29054	
596	28597	
597	28577	
598	28887	
599	28473	
600	28509	
601	28748	
602	28924	
603	28707	
604	28707	
605	28482	
606	28696	
607	28746	
608	28595	
609	28834	
610	28556	
611	28814	
612	28685	
613	28779	
614	28510	
615	28762	
616	28814	
617	28576	
618	28801	
619	28686	
620	28538	
621	28693	
622	28612	
623	28703	
624	28930	
625	28952	
626	28631	
627	28930	
628	28812	
629	29052	
630	28941	
631	28842	
632	28688	
633	29169	
634	28965	
635	28880	
636	28868	
637	29078	
638	28856	
639	29102	
640	28817	
641	28778	
642	29015	
643	28727	
644	28635	
645	28830	
646	28753	
647	28793	
648	28880	
649	29003	
650	28847	
651	28973	
652	29014	
653	29040	
654	29129	
655	28907	
656	29052	
657	29071	
658	29231	
659	29225	
660	29098	
661	29108	
662	29082	
663	29210	
664	29405	
665	29184	
666	29206	
667	29233	
668	29434	
669	29504	
670	29493	
671	29553	
672	29452	
673	29513	
674	29273	
675	29401	
676	29437	
677	29437	
678	29524	
679	29491	
680	29555	
681	29664	
682	29665	
683	29631	
684	29632	
685	29688	
686	29445	
687	29708	
688	29783	
689	30081	
690	29621	
691	29844	
692	29709	
693	29765	
694	29804	
695	30005	
696	30106	
697	29716	
698	29895	
699	30099	
700	30071	
701	30019	
702	30038	
703	30140	
704	30225	
705	30511	
706	30197	
707	30260	
708	30217	
709	30279	
710	30483	
711	30549	
712	30295	
713	30390	
714	30344	
715	30422	
716	30502	
717	30490	
718	29879	
719	30561	
720	30665	
721	30586	
722	30812	
723	30564	
724	30633	
725	30616	
726	31019	
727	30943	
728	30707	
729	30716	
730	30950	
731	30855	
732	30745	
733	30918	
734	30875	
735	30955	
736	31266	
737	31008	
738	30902	
739	31257	
740	31241	
741	31351	
742	30890	
743	31540	
744	31535	
745	31386	
746	31156	
747	31311	
748	31592	
749	31252	
750	31661	
751	31657	
752	31419	
753	31907	
754	31746	
755	31723	
756	31791	
757	31943	
758	31763	
759	31564	
760	31984	
761	32232	
762	31983	
763	32011	
764	31780	
765	31664	
766	32243	
767	31881	
768	32065	
769	31807	
770	32262	
771	32398	
772	32136	
773	32170	
774	31743	
775	32411	
776	32251	
777	32461	
778	32004	
779	32650	
780	32728	
781	32645	
782	32609	
783	32678	
784	32781	
785	32465	
786	32627	
787	32780	
788	32261	
789	33078	
790	32761	
791	33164	
792	33167	
793	32999	
794	32639	
795	32803	
796	32919	
797	33083	
798	33177	
799	33213	
800	32882	
801	33399	
802	33542	
803	32968	
804	33644	
805	33449	
806	33600	
807	33458	
808	33878	
809	33770	
810	33758	
811	33312	
812	34075	
813	33565	
814	34171	
815	33849	
816	34185	
817	34022	
818	34094	
819	33947	
820	34308	
821	33845	
822	34154	
823	34383	
824	34308	
825	34755	
826	34612	
827	34605	
828	34531	
829	34474	
830	34604	
831	34525	
832	34651	
833	34464	
834	34748	
835	35038	
836	35280	
837	34754	
838	35042	
839	34676	
840	35044	
841	35120	
842	35249	
843	35310	
844	35391	
845	34972	
846	35233	
847	35538	
848	35712	
849	35469	
850	35841	
851	35388	
852	35738	
853	35705	
854	35832	
855	35635	
856	36068	
857	35885	
858	35884	
859	36045	
860	36344	
861	36300	
862	36396	
863	36215	
864	36187	
865	36194	
866	36373	
867	36327	
868	36214	
869	36583	
870	36570	
871	36603	
872	36604	
873	36835	
874	36645	
875	36692	
876	37065	
877	36792	
878	36697	
879	36818	
880	37070	
881	37575	
882	37263	
883	37595	
884	37325	
885	37560	
886	37563	
887	37344	
888	37436	
889	37332	
890	37610	
891	37920	
892	37760	
893	37566	
894	37439	
895	37690	
896	38022	
897	37688	
898	38320	
899	37818	
900	38138	
901	37891	
902	38157	
903	38318	
904	38313	
905	38323	
906	38496	
907	38565	
908	37958	
909	38836	
910	38465	
911	38676	
912	38748	
913	38967	
914	38646	
915	39332	
916	39340	
917	38946	
918	39253	
919	38975	
920	39146	
921	39870	
922	39586	
923	39434	
924	39302	
925	39534	
926	39511	
927	39759	
928	39848	
929	39787	
930	39978	
931	39830	
932	39993	
933	40250	
934	39935	
935	40457	
936	39896	
937	40514	
938	40284	
939	40363	
940	40617	
941	40766	
942	40770	
943	41059	
944	40662	
945	40907	
946	40925	
947	41263	
948	40773	
949	41032	
950	41573	
951	41367	
952	41261	
953	41783	
954	41511	
955	41642	
956	41448	
957	41489	
958	41643	
959	41719	
960	41807	
961	41797	
962	42377	
963	42053	
964	42058	
965	42460	
966	42557	
967	42496	
968	42582	
969	42353	
970	42475	
971	43007	
972	42508	
973	42939	
974	43175	
975	43132	
976	42826	
977	43241	
978	42976	
979	43734	
980	43027	
981	43418	
982	43336	
983	43111	
984	43552	
985	43445	
986	43647	
987	43723	
988	44115	
989	43516	
990	44053	
991	43950	
992	44149	
993	44542	
994	44409	
995	44264	
996	44885	
997	44512	
998	44707	
999	44931	
1000	44604	
1001	44880	
1002	44896	
1003	45196	
1004	45109	
1005	44962	
1006	45392	
1007	45657	
1008	45236	
1009	45049	
1010	45795	
1011	45285	
1012	45536	
1013	46197	
1014	45759	
1015	46380	
1016	46497	
1017	46347	
1018	45811	
1019	46066	
1020	46526	
1021	46804	
1022	46128	
1023	46816	
1024	46514	
1025	47085	
1026	46559	
1027	47199	
1028	47462	
1029	47491	
1030	47285	
1031	47046	
1032	47536	
1033	47200	
1034	47295	
1035	47861	
1036	47678	
1037	47881	
1038	48065	
1039	47989	
1040	47837	
1041	48042	
1042	48250	
1043	48410	
1044	48793	
1045	48522	
1046	48744	
1047	48486	
1048	48482	
1049	48574	
1050	48142	
1051	48857	
1052	48430	
1053	48981	
1054	49100	
1055	48809	
1056	48814	
1057	49479	
1058	48845	
1059	49433	
1060	49515	
1061	49662	
1062	49778	
1063	50010	
1064	49613	
1065	49850	
1066	49962	
1067	49788	
1068	49988	
1069	50798	
1070	50280	
1071	50813	
1072	50727	
1073	51180	
1074	50522	
1075	50983	
1076	50990	
1077	50613	
1078	50870	
1079	51535	
1080	51062	
1081	51595	
1082	51187	
1083	51605	
1084	51432	
1085	51871	
1086	52100	
1087	52121	
1088	51900	
1089	51971	
1090	51532	
1091	51921	
1092	52089	
1093	52438	
1094	53000	
1095	52550	
1096	52809	
1097	52967	
1098	52555	
1099	52824	
1100	52516	
1101	52832	
1102	53143	
1103	53145	
1104	53227	
1105	52966	
1106	53274	
1107	53496	
1108	53334	
1109	53765	
1110	53637	
1111	53611	
1112	53752	
1113	54137	
1114	54182	
1115	54286	
1116	53784	
1117	54385	
1118	54395	
1119	54444	
1120	54764	
1121	54250	
1122	54597	
1123	54597	
1124	54562	
1125	55029	
1126	54841	
1127	54803	
1128	55287	
1129	55397	
1130	55416	
1131	54569	
1132	55339	
1133	55044	
1134	55970	
1135	55888	
1136	55843	
1137	55779	
1138	55575	
1139	55634	
1140	55617	
1141	56290	
1142	56155	
1143	56109	
1144	56341	
1145	56202	
1146	56450	
1147	56019	
1148	55948	
1149	56268	
1150	56224	
1151	56438	
1152	56664	
1153	57236	
1154	56737	
1155	57069	
1156	57441	
1157	57162	
1158	57461	
1159	56978	
1160	57086	
1161	56976	
1162	57241	
1163	57414	
1164	57644	
1165	57426	
1166	57461	
1167	57470	
1168	57894	
1169	57589	
1170	57952	
1171	57925	
1172	57733	
1173	57542	
1174	57667	
1175	58121	
1176	58539	
1177	58038	
1178	58565	
1179	58516	
1180	58253	
1181	58500	
1182	58724	
1183	59033	
1184	58645	
1185	58873	
1186	58745	
1187	58573	
1188	58500	
1189	58207	
1190	58603	
1191	58849	
1192	59316	
1193	58791	
1194	58942	
1195	59379	
1196	58898	
1197	59222	
1198	59663	
1199	59113	
1200	59414	
1201	59240	
1202	59169	
1203	59284	
1204	59516	
1205	59478	
1206	59735	
1207	59994	
1208	59661	
1209	59908	
1210	59844	
1211	59605	
1212	60259	
1213	59643	
1214	59996	
1215	59630	
1216	60036	
1217	60395	
1218	60437	
1219	59946	
1220	60307	
1221	60533	
1222	60408	
1223	60309	
1224	60182	
1225	60089	
1226	60683	
1227	60384	
1228	60951	
1229	60929	
1230	60358	
1231	60757	
1232	60332	
1233	60394	
1234	60527	
1235	60802	
1236	60602	
1237	60518	
1238	60840	
1239	60949	
1240	60636	
1241	61279	
1242	60693	
1243	61230	
1244	60948	
1245	60318	
1246	60408	
1247	61359	
1248	60968	
1249	60469	
1250	60748	
1251	61001	
1252	60591	
1253	61151	
1254	61211	
1255	61300	
1256	60960	
1257	60991	
1258	61095	
1259	61584	
1260	61099	
1261	61624	
1262	61270	
1263	61239	
1264	60925	
1265	61267	
1266	61449	
1267	60929	
1268	61112	
1269	61343	
1270	60923	
1271	61385	
1272	61426	
1273	61822	
1274	61235	
1275	61122	
1276	61250	
1277	61495	
1278	61303	
1279	61417	
1280	61566	
1281	61829	
1282	61265	
1283	60940	
1284	61297	
1285	61569	
1286	61728	
1287	60922	
1288	60900	
1289	60960	
1290	61580	
1291	60866	
1292	61322	
1293	61060	
1294	61242	
1295	61480	
1296	61039	
1297	61183	
1298	61389	
1299	61067	
1300	61471	
1301	61269	
1302	60988	
1303	61063	
1304	60818	
1305	60969	
1306	61332	
1307	60831	
1308	60761	
1309	60726	
1310	61069	
1311	60862	
1312	61218	
1313	61188	
1314	61094	
1315	60788	
1316	60452	
1317	60716	
1318	60815	
1319	60870	
1320	61165	
1321	60521	
1322	60812	
1323	60559	
1324	60380	
1325	60888	
1326	60109	
1327	60133	
1328	60686	
1329	60360	
1330	60669	
1331	60816	
1332	60702	
1333	60548	
1334	60459	
1335	60342	
1336	60419	
1337	60085	
1338	59824	
1339	60626	
1340	59812	
1341	60223	
1342	60121	
1343	59627	
1344	60312	
1345	60469	
1346	60226	
1347	59391	
1348	60174	
1349	60067	
1350	59620	
1351	59570	
1352	59926	
1353	60271	
1354	59840	
1355	59636	
1356	59721	
1357	59949	
1358	59548	
1359	59863	
1360	59558	
1361	59481	
1362	59557	
1363	59048	
1364	59385	
1365	59501	
1366	59295	
1367	59155	
1368	59439	
1369	59508	
1370	59482	
1371	58985	
1372	58844	
1373	59124	
1374	58956	
1375	58365	
1376	58949	
1377	58576	
1378	58949	
1379	58787	
1380	58791	
1381	58688	
1382	58282	
1383	58717	
1384	58590	
1385	58319	
1386	58458	
1387	58505	
1388	58056	
1389	58500	
1390	57991	
1391	58210	
1392	58148	
1393	58060	
1394	57806	
1395	57259	
1396	57611	
1397	57670	
1398	57513	
1399	57966	
1400	57308	
1401	57359	
1402	57576	
1403	56785	
1404	57182	
1405	57125	
1406	57031	
1407	57204	
1408	56929	
1409	57396	
1410	57056	
1411	56768	
1412	56827	
1413	56806	
1414	56762	
1415	56373	
1416	56277	
1417	56686	
1418	56419	
1419	56586	
1420	56263	
1421	56059	
1422	56160	
1423	55835	
1424	55950	
1425	55947	
1426	55728	
1427	56037	
1428	55844	
1429	55754	
1430	55616	
1431	55961	
1432	55470	
1433	55411	
1434	55477	
1435	55227	
1436	54846	
1437	55383	
1438	55225	
1439	55112	
1440	55039	
1441	54998	
1442	55105	
1443	54717	
1444	54432	
1445	54610	
1446	54606	
1447	54668	
1448	54309	
1449	54694	
1450	54375	
1451	54200	
1452	54382	
1453	53675	
1454	54227	
1455	54066	
1456	53584	
1457	53641	
1458	53727	
1459	53551	
1460	53840	
1461	53196	
1462	53352	
1463	53392	
1464	53788	
1465	53346	
1466	53438	
1467	53281	
1468	53045	
1469	52787	
1470	53144	
1471	52678	
1472	52913	
1473	52882	
1474	52622	
1475	52579	
1476	52579	
1477	53086	
1478	52735	
1479	52318	
1480	52408	
1481	52199	
1482	52357	
1483	52101	
1484	52227	
1485	52222	
1486	52447	
1487	52072	
1488	51541	
1489	51464	
1490	51551	
1491	51506	
1492	51659	
1493	51396	
1494	51327	
1495	51109	
1496	50861	
1497	51140	
1498	51181	
1499	50962	
1500	50765	
1501	50990	
1502	50898	
1503	50961	
1504	50667	
1505	50496	
1506	49921	
1507	50676	
1508	50510	
1509	50526	
1510	50284	
1511	49603	
1512	49822	
1513	50008	
1514	49884	
1515	49704	
1516	49965	
1517	49851	
1518	49359	
1519	49978	
1520	49251	
1521	49243	
1522	49293	
1523	49396	
1524	49197	
1525	49540	
1526	49263	
1527	48882	
1528	49282	
1529	48388	
1530	48833	
1531	49053	
1532	48906	
1533	48439	
1534	49048	
1535	48555	
1536	48119	
1537	48407	
1538	48189	
1539	48200	
1540	47748	
1541	47978	
1542	47889	
1543	47707	
