0	0	
1	627697	
2	634023	
3	641748	
4	647635	
5	653626	
6	661730	
7	668745	
8	674636	
9	679693	
10	687604	
11	693008	
12	697904	
13	705102	
14	713151	
15	718390	
16	724569	
17	729500	
18	737809	
19	743138	
20	750069	
21	755478	
22	762067	
23	765943	
24	772039	
25	777466	
26	783272	
27	789327	
28	793849	
29	800398	
30	807088	
31	810935	
32	814146	
33	822586	
34	827318	
35	830590	
36	836443	
37	842750	
38	845038	
39	849726	
40	854207	
41	859802	
42	862861	
43	868466	
44	870939	
45	873253	
46	878453	
47	882408	
48	884232	
49	888617	
50	891410	
51	894911	
52	898460	
53	903275	
54	904334	
55	908033	
56	908247	
57	910890	
58	915998	
59	917325	
60	920005	
61	919312	
62	923104	
63	923252	
64	925044	
65	928118	
66	927351	
67	927638	
68	929653	
69	929635	
70	929915	
71	931529	
72	930180	
73	930938	
74	930644	
75	931175	
76	931425	
77	928017	
78	930176	
79	926603	
80	926526	
81	924394	
82	924489	
83	924189	
84	922269	
85	918787	
86	918942	
87	913741	
88	911324	
89	911849	
90	906992	
91	906717	
92	903548	
93	899118	
94	895611	
95	892475	
96	890262	
97	885227	
98	882133	
99	879331	
100	873422	
101	869867	
102	865042	
103	861964	
104	856315	
105	851262	
106	848896	
107	842701	
108	836680	
109	832874	
110	825850	
111	821673	
112	814491	
113	810536	
114	805102	
115	799859	
116	795395	
117	787548	
118	779642	
119	774665	
120	767215	
121	762620	
122	756361	
123	748549	
124	742566	
125	738326	
126	729215	
127	722651	
128	717161	
129	709577	
130	703978	
131	696339	
132	688868	
133	682615	
134	675374	
135	667548	
136	659800	
137	654996	
138	649414	
139	639869	
140	634147	
141	627381	
142	620753	
143	612480	
144	604653	
145	596832	
146	591720	
147	583922	
148	577388	
149	571693	
150	563448	
151	555517	
152	550652	
153	541768	
154	535737	
155	529166	
156	523141	
157	515247	
158	508193	
159	502889	
160	496099	
161	488754	
162	482479	
163	475864	
164	469917	
165	464409	
166	456959	
167	451184	
168	444037	
169	439069	
170	433129	
171	426764	
172	419921	
173	415029	
174	408668	
175	401624	
176	396996	
177	392013	
178	386301	
179	379237	
180	374150	
181	369445	
182	364806	
183	358875	
184	353507	
185	348045	
186	343086	
187	338286	
188	333216	
189	328618	
190	324692	
191	319525	
192	313740	
193	310371	
194	304136	
195	299602	
196	296168	
197	291860	
198	287535	
199	282293	
200	278730	
201	273908	
202	270549	
203	265553	
204	262217	
205	258866	
206	254527	
207	250477	
208	247516	
209	243971	
210	240913	
211	236632	
212	232623	
213	229785	
214	226375	
215	222448	
216	219270	
217	216193	
218	213073	
219	209893	
220	207115	
221	203720	
222	200938	
223	197617	
224	195595	
225	192183	
226	189013	
227	187013	
228	184002	
229	181608	
230	179174	
231	176132	
232	173253	
233	171911	
234	168657	
235	166596	
236	164329	
237	162166	
238	158474	
239	157190	
240	155381	
241	153676	
242	150487	
243	148548	
244	146134	
245	145156	
246	142589	
247	140681	
248	138389	
249	136913	
250	134946	
251	133672	
252	132248	
253	129585	
254	127762	
255	126830	
256	124435	
257	123713	
258	121429	
259	119932	
260	118158	
261	116666	
262	115397	
263	114219	
264	112546	
265	110667	
266	109822	
267	107822	
268	107314	
269	105524	
270	104187	
271	103268	
272	102224	
273	100947	
274	99683	
275	98115	
276	97089	
277	96254	
278	94389	
279	93431	
280	92575	
281	91251	
282	90437	
283	89577	
284	88978	
285	87124	
286	86762	
287	86055	
288	84664	
289	83513	
290	82607	
291	81592	
292	80846	
293	80013	
294	79232	
295	78032	
296	77467	
297	76496	
298	75555	
299	75162	
300	74538	
301	73517	
302	72754	
303	72146	
304	71455	
305	70664	
306	69825	
307	69231	
308	68178	
309	67945	
310	67330	
311	66497	
312	65921	
313	65155	
314	64939	
315	64162	
316	63312	
317	62841	
318	62403	
319	61612	
320	61117	
321	60661	
322	60425	
323	59253	
324	59081	
325	58483	
326	58240	
327	57455	
328	57041	
329	56140	
330	55752	
331	55585	
332	55284	
333	54328	
334	53865	
335	53848	
336	53401	
337	53072	
338	51990	
339	52387	
340	51665	
341	51089	
342	50837	
343	50448	
344	49886	
345	49749	
346	49187	
347	48782	
348	48581	
349	47950	
350	47927	
351	47703	
352	47118	
353	46828	
354	46947	
