0	0	
1	13	
2	12	
3	15	
4	9	
5	13	
6	20	
7	15	
8	15	
9	14	
10	15	
11	14	
12	11	
13	10	
14	12	
15	6	
16	10	
17	15	
18	11	
19	12	
20	23	
21	16	
22	20	
23	14	
24	19	
25	15	
26	18	
27	19	
28	20	
29	13	
30	19	
31	20	
32	23	
33	25	
34	11	
35	20	
36	17	
37	18	
38	13	
39	16	
40	24	
41	16	
42	20	
43	19	
44	26	
45	19	
46	18	
47	23	
48	22	
49	16	
50	20	
51	32	
52	19	
53	19	
54	27	
55	21	
56	14	
57	19	
58	15	
59	22	
60	17	
61	21	
62	28	
63	17	
64	28	
65	32	
66	31	
67	15	
68	23	
69	19	
70	21	
71	18	
72	23	
73	14	
74	32	
75	22	
76	22	
77	19	
78	26	
79	23	
80	19	
81	35	
82	28	
83	29	
84	30	
85	31	
86	23	
87	20	
88	21	
89	26	
90	22	
91	35	
92	28	
93	30	
94	30	
95	32	
96	36	
97	22	
98	23	
99	24	
100	29	
101	29	
102	25	
103	23	
104	24	
105	41	
106	28	
107	27	
108	21	
109	20	
110	36	
111	30	
112	29	
113	26	
114	19	
115	34	
116	24	
117	32	
118	24	
119	32	
120	31	
121	22	
122	27	
123	35	
124	36	
125	20	
126	26	
127	34	
128	28	
129	43	
130	29	
131	30	
132	34	
133	39	
134	34	
135	29	
136	26	
137	24	
138	31	
139	35	
140	26	
141	16	
142	28	
143	30	
144	37	
145	28	
146	20	
147	34	
148	35	
149	40	
150	23	
151	26	
152	32	
153	28	
154	32	
155	33	
156	22	
157	31	
158	18	
159	36	
160	29	
161	28	
162	29	
163	22	
164	22	
165	30	
166	33	
167	28	
168	27	
169	24	
170	36	
171	26	
172	19	
173	20	
174	39	
175	21	
176	22	
177	22	
178	27	
179	34	
180	25	
181	18	
182	32	
183	31	
184	23	
185	40	
186	37	
187	37	
188	29	
189	40	
190	30	
191	24	
192	27	
193	29	
194	33	
195	19	
196	20	
197	26	
198	27	
199	30	
200	30	
201	35	
202	28	
203	25	
204	17	
205	24	
206	30	
207	17	
208	21	
209	31	
210	34	
211	29	
212	28	
213	20	
214	22	
215	27	
216	28	
217	28	
218	22	
219	20	
220	28	
221	17	
222	18	
223	29	
224	21	
225	23	
226	21	
227	31	
228	24	
229	24	
230	18	
231	23	
232	15	
233	26	
234	18	
235	15	
236	12	
237	20	
238	18	
239	24	
240	25	
241	20	
242	31	
243	20	
244	18	
245	17	
246	26	
247	20	
248	26	
249	17	
250	24	
251	16	
252	19	
253	26	
254	24	
255	28	
256	14	
257	23	
258	19	
259	21	
260	23	
261	15	
262	23	
263	21	
264	22	
265	14	
266	15	
267	22	
268	19	
269	18	
270	17	
271	22	
272	13	
273	11	
274	15	
275	14	
276	14	
277	16	
278	19	
279	14	
280	20	
281	17	
282	17	
283	14	
284	17	
285	7	
286	13	
287	20	
288	15	
289	15	
290	13	
291	21	
292	14	
293	13	
294	18	
295	20	
296	16	
297	9	
298	19	
299	10	
300	19	
301	14	
302	15	
303	21	
304	14	
305	20	
306	11	
307	20	
308	6	
309	22	
310	8	
311	16	
312	10	
313	9	
314	9	
315	10	
316	18	
317	19	
318	16	
319	14	
320	17	
321	13	
322	13	
323	7	
324	8	
325	17	
326	10	
327	13	
328	17	
329	11	
330	8	
331	15	
332	17	
333	13	
334	9	
335	12	
336	11	
337	14	
338	14	
339	11	
340	13	
341	7	
342	13	
343	7	
344	6	
345	8	
346	8	
347	10	
348	4	
349	8	
350	9	
351	8	
352	11	
353	13	
354	4	
355	10	
356	8	
357	11	
358	7	
359	5	
360	10	
361	9	
362	14	
363	7	
364	10	
365	14	
366	8	
367	12	
368	5	
369	12	
370	9	
371	7	
372	10	
373	11	
374	8	
375	6	
376	9	
377	14	
378	12	
379	9	
380	12	
381	10	
382	12	
383	9	
384	6	
385	8	
386	9	
387	8	
388	6	
389	13	
390	8	
391	9	
392	5	
393	5	
394	3	
395	9	
396	8	
397	14	
398	6	
399	4	
400	7	
401	4	
402	8	
403	6	
404	3	
405	11	
406	8	
407	5	
408	7	
409	7	
410	6	
411	14	
412	5	
413	14	
414	3	
415	9	
416	10	
417	8	
418	2	
419	6	
420	9	
421	10	
422	5	
